sku,attribute_set_code,store_view_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
A21-57,Default,cr,simple,Default Category/Mujer/Accesorios,CR,BILLETERA FOLIA NEGRO LAGARTO,,"4"" x 7,5""",154,1,Taxable Goods,"Catalog, Search",  35.000 ,,,,A21-57,BILLETERA FOLIA NEGRO LAGARTO,"Billetera, cuero, ejecutiva, mujer","Billetera de cuero forrada con tafeta. Cierre con broche, catorce ranuras para tarjetas, cuatro compartimentos internos y un monedero externo con zipper.",A21-57_billeterafolianegro_producto1.jpg,A21-57_billeterafolianegro_producto1,A21-57_billeterafolianegro_producto1.jpg,A21-57_billeterafolianegro_producto1,A21-57_billeterafolianegro_producto1.jpg,A21-57_billeterafolianegro_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"A21-57_billeterafolianegro_producto2.jpg,A21-57_billeterafolianegro_producto3.jpg","A21-57_billeterafolianegro_producto2,A21-57_billeterafolianegro_producto3",,,,,,,,,,,
A21-07,Default,cr,simple,Default Category/Mujer/Accesorios,CR,BILLETERA FOLIA MANZANA,,"4"" x 7,5""",140,1,Taxable Goods,"Catalog, Search",  35.000 ,,,,A21-07,BILLETERA FOLIA MANZANA,"Billetera, cuero, ejecutiva, mujer","Billetera de cuero forrada con tafeta. Cierre con broche, catorce ranuras para tarjetas, cuatro compartimentos internos y un monedero externo con zipper.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A38-01,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MONEDERO ZIPPER COLOR MIEL,,"3,5"" x 4,5"" x 1,5""",65,1,Taxable Goods,"Catalog, Search",  8.500 ,,,,A38-01,MONEDERO ZIPPER COLOR MIEL,"Monedero, cuero, peque&ntilde;o, accesorio",Monedero de cuero sin forrar. Cierre con zipper.,A38-01_monederomiel_producto.jpg,A38-01_monederomiel_producto,A38-01_monederomiel_producto.jpg,A38-01_monederomiel_producto,A38-01_monederomiel_producto.jpg,A38-01_monederomiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A38-11,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MONEDERO ZIPPER COLOR NARANJA,,"3,5"" x 4,5"" x 1,5""",65,1,Taxable Goods,"Catalog, Search",  8.500 ,,,,A38-11,MONEDERO ZIPPER COLOR NARANJA,"Monedero, cuero, peque&ntilde;o, accesorio",Monedero de cuero sin forrar. Cierre con zipper.,A38-11_monederonaranja_producto.jpg,A38-11_monederonaranja_producto,A38-11_monederonaranja_producto.jpg,A38-11_monederonaranja_producto,A38-11_monederonaranja_producto.jpg,A38-11_monederonaranja_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A38-20,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MONEDERO ZIPPER COLOR ROJO,,"3,5"" x 4,5"" x 1,5""",65,1,Taxable Goods,"Catalog, Search",  8.500 ,,,,A38-20,MONEDERO ZIPPER COLOR ROJO,"Monedero, cuero, peque&ntilde;o, accesorio",Monedero de cuero sin forrar. Cierre con zipper.,A38-20_monederorojo_producto.jpg,A38-20_monederorojo_producto,A38-20_monederorojo_producto.jpg,A38-20_monederorojo_producto,A38-20_monederorojo_producto.jpg,A38-20_monederorojo_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A38-48,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MONEDERO ZIPPER COLOR SERENITY,,"3,5"" x 4,5"" x 1,5""",65,1,Taxable Goods,"Catalog, Search",  8.500 ,,,,A38-48,MONEDERO ZIPPER COLOR SERENITY,"Monedero, cuero, peque&ntilde;o, accesorio",Monedero de cuero sin forrar. Cierre con zipper.,A38-48_monederoserenity_producto.jpg,A38-48_monederoserenity_producto,A38-48_monederoserenity_producto.jpg,A38-48_monederoserenity_producto,A38-48_monederoserenity_producto.jpg,A38-48_monederoserenity_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A38-15,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MONEDERO ZIPPER VAINILLA,,"3,5"" x 4,5"" x 1,5""",65,1,Taxable Goods,"Catalog, Search",  8.500 ,,,,A38-15,MONEDERO ZIPPER VAINILLA,"Monedero, cuero, peque&ntilde;o, accesorio",Monedero de cuero sin forrar. Cierre con zipper.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A07-01.1,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTAPASAPORTE PASSPORT MIEL,,"5,7"" x 4,2""",86,1,Taxable Goods,"Catalog, Search",  20.000 ,,,,A07-01.1,PORTAPASAPORTE PASSPORT MIEL,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A07-01.1_portapasaportemiel_producto1.jpg,A07-01.1_portapasaportemiel_producto1,A07-01.1_portapasaportemiel_producto1.jpg,A07-01.1_portapasaportemiel_producto1,A07-01.1_portapasaportemiel_producto1.jpg,A07-01.1_portapasaportemiel_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A07-11.1,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTAPASAPORTE PASSPORT NARANJA,,"5,7"" x 4,2""",86,1,Taxable Goods,"Catalog, Search",  20.000 ,,,,A07-11.1,PORTAPASAPORTE PASSPORT NARANJA,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A07-11.1_portapasaportenaranja_producto1.jpg,A07-11.1_portapasaportenaranja_producto1,A07-11.1_portapasaportenaranja_producto1.jpg,A07-11.1_portapasaportenaranja_producto1,A07-11.1_portapasaportenaranja_producto1.jpg,A07-11.1_portapasaportenaranja_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A07-03.1,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTAPASAPORTE PASSPORT NEGRO,,"5,7"" x 4,2""",86,1,Taxable Goods,"Catalog, Search",  20.000 ,,,,A07-03.1,PORTAPASAPORTE PASSPORT NEGRO,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A07-03.1_portapasaportenegro_producto1.jpg,A07-03.1_portapasaportenegro_producto1,A07-03.1_portapasaportenegro_producto1.jpg,A07-03.1_portapasaportenegro_producto1,A07-03.1_portapasaportenegro_producto1.jpg,A07-03.1_portapasaportenegro_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A07-46.1,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTAPASAPORTE PASSPORT PEACH,,"5,7"" x 4,2""",86,1,Taxable Goods,"Catalog, Search",  20.000 ,,,,A07-46.1,PORTAPASAPORTE PASSPORT PEACH,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A07-46.1_portapasaportepeach_producto1.jpg,A07-46.1_portapasaportepeach_producto1,A07-46.1_portapasaportepeach_producto1.jpg,A07-46.1_portapasaportepeach_producto1,A07-46.1_portapasaportepeach_producto1.jpg,A07-46.1_portapasaportepeach_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A07-20.1,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTAPASAPORTE PASSPORT ROJO,,"5,7"" x 4,2""",86,1,Taxable Goods,"Catalog, Search",  20.000 ,,,,A07-20.1,PORTAPASAPORTE PASSPORT ROJO,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A07-20.1_portapasaporterojo_producto1.jpg,A07-20.1_portapasaporterojo_producto1,A07-20.1_portapasaporterojo_producto1.jpg,A07-20.1_portapasaporterojo_producto1,A07-20.1_portapasaporterojo_producto1.jpg,A07-20.1_portapasaporterojo_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A07-47.1,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTAPASAPORTE PASSPORT ROSE,,"5,7"" x 4,2""",86,1,Taxable Goods,"Catalog, Search",  20.000 ,,,,A07-47.1,PORTAPASAPORTE PASSPORT ROSE,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A07-49.1,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTAPASAPORTE PASSPORT LIMPET,,"5,7"" x 4,2""",86,1,Taxable Goods,"Catalog, Search",  20.000 ,,,,A07-49.1,PORTAPASAPORTE PASSPORT LIMPET,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A07-49.1_portapasaportelimpet_producto1.jpg,A07-49.1_portapasaportelimpet_producto1,A07-49.1_portapasaportelimpet_producto1.jpg,A07-49.1_portapasaportelimpet_producto1,A07-49.1_portapasaportelimpet_producto1.jpg,A07-49.1_portapasaportelimpet_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-56,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH NEGRO METALICO,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-56,CARTERITA BOH NEGRO METALICO,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A52-56_carteritabohnegro_producto.jpg,A52-56_carteritabohnegro_producto,A52-56_carteritabohnegro_producto.jpg,A52-56_carteritabohnegro_producto,A52-56_carteritabohnegro_producto.jpg,A52-56_carteritabohnegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-53,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH PLATEADO,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-53,CARTERITA BOH PLATEADO,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A52-53_carteritabohplateada_producto.jpg,A52-53_carteritabohplateada_producto,A52-53_carteritabohplateada_producto.jpg,A52-53_carteritabohplateada_producto,A52-53_carteritabohplateada_producto.jpg,A52-53_carteritabohplateada_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-54,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH ROSE GOLD,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-54,CARTERITA BOH ROSE GOLD,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A52-54_carteritabohrosegold_producto.jpg,A52-54_carteritabohrosegold_producto,A52-54_carteritabohrosegold_producto.jpg,A52-54_carteritabohrosegold_producto,A52-54_carteritabohrosegold_producto.jpg,A52-54_carteritabohrosegold_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-59,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH SELVA,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-59,CARTERITA BOH SELVA,"Pasaporte, cuero, accesorio, peque&ntilde;o","Porta pasaporte de cuero forrado, dos compartimentos internos para el pasarpote y dos tarjeteros internos. Palabra PASSPORT grabada en la parte frontal.",A52-59_carteritabohselva_producto.jpg,A52-59_carteritabohselva_producto,A52-59_carteritabohselva_producto.jpg,A52-59_carteritabohselva_producto,A52-59_carteritabohselva_producto.jpg,A52-59_carteritabohselva_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-55,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH COOPER,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-55,CARTERITA BOH COOPER,"Carterita, cuero, peque&ntilde;o, accesorio",Carterita de cuero sin forrar. Cierre con broche,A52-55_carteritabohcooper_producto.jpg,A52-55_carteritabohcooper_producto,A52-55_carteritabohcooper_producto.jpg,A52-55_carteritabohcooper_producto,A52-55_carteritabohcooper_producto.jpg,A52-55_carteritabohcooper_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-52,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH DORADO,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-52,CARTERITA BOH DORADO,"Carterita, cuero, peque&ntilde;o, accesorio",Carterita de cuero sin forrar. Cierre con broche,A52-52_carteritabohdorada_producto.jpg,A52-52_carteritabohdorada_producto,A52-52_carteritabohdorada_producto.jpg,A52-52_carteritabohdorada_producto,A52-52_carteritabohdorada_producto.jpg,A52-52_carteritabohdorada_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-01,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH MIEL,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-01,CARTERITA BOH MIEL,"Carterita, cuero, peque&ntilde;o, accesorio",Carterita de cuero sin forrar. Cierre con broche,A52-01_carteritabohmiel_producto.jpg,A52-01_carteritabohmiel_producto,A52-01_carteritabohmiel_producto.jpg,A52-01_carteritabohmiel_producto,A52-01_carteritabohmiel_producto.jpg,A52-01_carteritabohmiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-03,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH NEGRO,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-03,CARTERITA BOH NEGRO,"Carterita, cuero, peque&ntilde;o, accesorio",Carterita de cuero sin forrar. Cierre con broche,A52-03_carteritabohnegra_producto.jpg,A52-03_carteritabohnegra_producto,A52-03_carteritabohnegra_producto.jpg,A52-03_carteritabohnegra_producto,A52-03_carteritabohnegra_producto.jpg,A52-03_carteritabohnegra_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A52-20,Default,cr,simple,Default Category/Mujer/Accesorios,CR,CARTERITA BOH ROJO,,"4,5"" x 7"" x 0,6""",106,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A52-20,CARTERITA BOH ROJO,"Carterita, cuero, peque&ntilde;o, accesorio",Carterita de cuero sin forrar. Cierre con broche,A52-20_carteritabohroja_producto.jpg,A52-20_carteritabohroja_producto,A52-20_carteritabohroja_producto.jpg,A52-20_carteritabohroja_producto,A52-20_carteritabohroja_producto.jpg,A52-20_carteritabohroja_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A08-01.3,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS MIEL,,"9"" x 4,4""",151,1,Taxable Goods,"Catalog, Search",  30.000 ,,,,A08-01.3,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS MIEL,"Viaje, pasaporte, documentos, accesorio","Porta documentos de viaje forrado en tafeta. Tres compartimentos internos, una ranura para tarjetas y un porta lapicero. Con grabado Happy Travels en la parte de enfrente.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A08-11.3,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS NARANJA,,"9"" x 4,4""",151,1,Taxable Goods,"Catalog, Search",  30.000 ,,,,A08-11.3,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS NARANJA,"Viaje, pasaporte, documentos, accesorio","Porta documentos de viaje forrado en tafeta. Tres compartimentos internos, una ranura para tarjetas y un porta lapicero. Con grabado Happy Travels en la parte de enfrente.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A08-03.3,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS NEGRO,,"9"" x 4,4""",151,1,Taxable Goods,"Catalog, Search",  30.000 ,,,,A08-03.3,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS NEGRO,"Viaje, pasaporte, documentos, accesorio","Porta documentos de viaje forrado en tafeta. Tres compartimentos internos, una ranura para tarjetas y un porta lapicero. Con grabado Happy Travels en la parte de enfrente.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A08-46.3,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTADEOCUMENTOS DE VIAJE HAPPY TRAVELS PEACH,,"9"" x 4,4""",151,1,Taxable Goods,"Catalog, Search",  30.000 ,,,,A08-46.3,PORTADEOCUMENTOS DE VIAJE HAPPY TRAVELS PEACH,"Viaje, pasaporte, documentos, accesorio","Porta documentos de viaje forrado en tafeta. Tres compartimentos internos, una ranura para tarjetas y un porta lapicero. Con grabado Happy Travels en la parte de enfrente.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A08-20.3,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS ROJO,,"9"" x 4,4""",151,1,Taxable Goods,"Catalog, Search",  30.000 ,,,,A08-20.3,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS ROJO,"Viaje, pasaporte, documentos, accesorio","Porta documentos de viaje forrado en tafeta. Tres compartimentos internos, una ranura para tarjetas y un porta lapicero. Con grabado Happy Travels en la parte de enfrente.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A08-47.3,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS ROSE GOLD,,"9"" x 4,4""",151,1,Taxable Goods,"Catalog, Search",  30.000 ,,,,A08-47.3,PORTADOCUMENTOS DE VIAJE HAPPY TRAVELS ROSE GOLD,"Viaje, pasaporte, documentos, accesorio","Porta documentos de viaje forrado en tafeta. Tres compartimentos internos, una ranura para tarjetas y un porta lapicero. Con grabado Happy Travels en la parte de enfrente.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A55-01,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE MIEL,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-01,TARJETERO DOBLE MIEL,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A55-01_tarjeterodoblemiel_producto.jpg,A55-01_tarjeterodoblemiel_producto,A55-01_tarjeterodoblemiel_producto.jpg,A55-01_tarjeterodoblemiel_producto,A55-01_tarjeterodoblemiel_producto.jpg,A55-01_tarjeterodoblemiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
